task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,haberman,1,BART,AUC,75,None,0.6711111111111111,0.5777777777777777,4.450918436050415,0.4668567180633545,0.2150130999998509,0.4668582399990555,,
classification,haberman,1,RF,AUC,100,None,0.962962962962963,0.5340740740740741,0.0562605857849121,0.0107359886169433,0.0562607100000605,0.0107368000008136,,
classification,haberman,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.5528769929680492),0.962962962962963,0.5155555555555555,0.0780034065246582,0.0107982158660888,0.7307825300013064,0.0107986899984098,3.396469831466675,12.15458838000086
classification,haberman,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=27),0.9688888888888888,0.5525925925925926,0.0724399089813232,0.010892629623413,0.6876772399991751,0.0108889399998588,3.525789737701416,12.89454882999962
classification,haberman,1,HS-RF,AUC,100,25.0,0.7314814814814814,0.5051851851851853,0.12591552734375,0.0107369422912597,0.1259215900008712,0.010737570000856,2.046449661254883,2.0466939409998304
classification,haberman,1,BART,AUC,100,None,0.6551851851851851,0.5607407407407408,5.844720840454102,0.6052486896514893,0.2406898900007945,0.6052631999991718,,
classification,haberman,1,RF,AUC,300,None,0.962962962962963,0.5155555555555555,0.167771577835083,0.0320255756378173,0.1677603899988753,0.0320260899989079,,
classification,haberman,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.39783944224138224, n_estimators=300)",0.962962962962963,0.5155555555555555,0.1873536109924316,0.0314006805419921,0.8547852500014415,0.031394839999848,8.560766458511353,17.31360000099994
classification,haberman,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=1, n_estimators=300)",0.5,0.5,0.1890168190002441,0.0286464691162109,0.8319764299994858,0.0286472400002821,8.716866254806519,17.38329336100105
classification,haberman,1,HS-RF,AUC,300,25.0,0.7466666666666666,0.5118518518518519,0.3719053268432617,0.0310456752777099,0.3718646999986958,0.0310458700005256,6.071181535720825,6.071290840000074
classification,haberman,1,BART,AUC,300,None,0.6585185185185185,0.5777777777777777,18.167181968688965,1.8368008136749268,0.6459312799997861,1.8368117899990464,,
classification,haberman,1,RF,AUC,500,None,0.962962962962963,0.5340740740740741,0.2789540290832519,0.0521051883697509,0.278966660000151,0.0521055600002,,
classification,haberman,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.560472384785795, n_estimators=500)",0.9688888888888888,0.5155555555555555,0.3033232688903808,0.0518944263458251,0.7289964400006284,0.0518914099993708,14.18450093269348,23.38098772199919
classification,haberman,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=6, n_estimators=500)",0.8114814814814814,0.497037037037037,0.2957568168640136,0.0507936477661132,0.898677500001213,0.0507944000000861,13.756141185760498,22.536170331000903
classification,haberman,1,HS-RF,AUC,500,25.0,0.7374074074074074,0.4851851851851852,0.6222403049468994,0.0516128540039062,0.6222568900011538,0.0516080300003523,10.126502752304075,10.126975830999072
classification,haberman,1,BART,AUC,500,None,0.6551851851851851,0.5777777777777777,30.50684189796448,3.085130453109741,1.2880175700011025,3.085176699998556,,
classification,haberman,1,RF,AUC,10,None,0.9185185185185184,0.5392592592592593,0.0062117576599121,0.0014145374298095,0.0062119300000631,0.0014152399999147,,
classification,haberman,1,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.7144557919431487, n_estimators=10)",0.9555555555555556,0.6666666666666667,0.0091996192932128,0.0018527507781982,0.110250409999935,0.0222477700008312,1.327317714691162,10.725576180000644
classification,haberman,1,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=4, n_estimators=10)",0.6011111111111112,0.5155555555555555,0.0085542201995849,0.0018031597137451,0.1026625799986504,0.0216457999995327,1.0937724113464355,10.67825995000021
classification,haberman,1,HS-RF,AUC,10,25.0,0.7037037037037037,0.554074074074074,0.0137653350830078,0.0014028549194335,0.013766129999567,0.0014035200001671,0.2430019378662109,0.5434406900003523
classification,haberman,1,BART,AUC,10,None,0.5,0.5,0.6499447822570801,0.0620946884155273,0.0573192400006519,0.0620953500001633,,
classification,haberman,1,RF,AUC,25,None,0.9655555555555556,0.5688888888888889,0.0147771835327148,0.0030426979064941,0.0147660500006168,0.0030432099993049,,
classification,haberman,1,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.29552959427853526, n_estimators=25)",0.941111111111111,0.6192592592592593,0.0213651657104492,0.0040686130523681,0.2563919200001692,0.0488386799988802,1.49231219291687,10.420038680000289
classification,haberman,1,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=2, n_estimators=25)",0.5092592592592593,0.5,0.0202634334564209,0.0038080215454101,0.2431703599995671,0.0457052500005374,1.423656702041626,10.637245600000824
classification,haberman,1,HS-RF,AUC,25,25.0,0.7096296296296296,0.5911111111111111,0.0325372219085693,0.0030179023742675,0.0325379200003226,0.0030184800016286,0.5403289794921875,0.8331162699996639
classification,haberman,1,BART,AUC,25,None,0.5614814814814815,0.5288888888888889,1.5032098293304443,0.1704444885253906,0.0235700299999734,0.170439500001521,,
classification,haberman,1,RF,AUC,50,None,0.9774074074074074,0.6125925925925926,0.0282442569732666,0.0055987834930419,0.0282445100001496,0.0055992499983403,,
classification,haberman,1,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.29449291089637086, n_estimators=50)",0.9596296296296296,0.6074074074074074,0.0425560474395751,0.0075991153717041,0.5106521699999576,0.084482600001138,2.218552589416504,11.366806160000124
classification,haberman,1,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=26, n_estimators=50)",0.9596296296296296,0.6148148148148149,0.0410423278808593,0.006894826889038,0.4925138599992351,0.080362740000055,2.008427143096924,10.886414999999031
classification,haberman,1,HS-RF,AUC,50,50.0,0.6203703703703703,0.554074074074074,0.0642001628875732,0.0055673122406005,0.0642010399988066,0.0055676800002402,1.0432045459747314,1.1034999109997443
classification,haberman,1,BART,AUC,50,None,0.542962962962963,0.5725925925925925,3.037896156311035,0.2969896793365478,0.176760070000455,0.2969784399992932,,
classification,haberman,1,RF,AUC,75,None,0.9655555555555556,0.6125925925925926,0.04229736328125,0.0082635879516601,0.0422972800006391,0.0082641299995884,,
classification,haberman,1,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.5064596609232905, n_estimators=75)",0.9444444444444444,0.5955555555555556,0.0620076656341552,0.0082359313964843,0.6844495000004827,0.0082367300001351,2.721276998519897,11.57221354000103
classification,haberman,1,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=7, n_estimators=75)",0.7777777777777778,0.6385185185185185,0.0624480247497558,0.0082437992095947,0.7211682399993151,0.0165195099998527,2.7785849571228027,11.746379559999696
classification,haberman,1,HS-RF,AUC,75,50.0,0.6296296296296297,0.5288888888888889,0.0964839458465576,0.0081312656402587,0.0964850700001989,0.0081319700002495,1.550633668899536,1.5507446310002706
classification,haberman,1,BART,AUC,75,None,0.5277777777777778,0.548888888888889,4.571864128112793,0.4428331851959228,0.2110025900001346,0.4428342600003816,,
classification,haberman,1,RF,AUC,100,None,0.9596296296296296,0.662962962962963,0.0558278560638427,0.0108692646026611,0.0558277899999666,0.0108832900004927,,
classification,haberman,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.6929269849505787),0.9503703703703704,0.6044444444444445,0.0775604248046875,0.0106022357940673,0.6902251200008322,0.0106030700007977,3.377347230911255,12.20034693999878
classification,haberman,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=2),0.5,0.4933333333333333,0.0716843605041503,0.0098552703857421,0.6874287800001184,0.0098559899997781,3.418210744857788,12.88328896100029
classification,haberman,1,HS-RF,AUC,100,50.0,0.6111111111111112,0.5422222222222223,0.1286971569061279,0.0107131004333496,0.1287247700001899,0.0107135599992034,2.070237159729004,2.0702892399986013
classification,haberman,1,BART,AUC,100,None,0.5522222222222222,0.5355555555555556,6.059582710266113,0.5926237106323242,0.262868490000983,0.5926220199999079,,
classification,haberman,1,RF,AUC,300,None,0.9596296296296296,0.6511111111111111,0.1668486595153808,0.0316550731658935,0.1668485899990628,0.0316558199992869,,
classification,haberman,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.33177840473994324, n_estimators=300)",0.9596296296296296,0.6192592592592593,0.1844065189361572,0.031679630279541,0.8232092500002182,0.0316804899994167,8.58699631690979,17.340985050999734
classification,haberman,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=2, n_estimators=300)",0.5,0.4933333333333333,0.1789984703063964,0.0284376144409179,0.8787306800004444,0.028438229999665,8.523425102233887,17.93647958100155
classification,haberman,1,HS-RF,AUC,300,50.0,0.6018518518518519,0.5288888888888889,0.382230281829834,0.0314116477966308,0.3822231000012834,0.0314122599993424,6.126567840576172,6.126609761000509
classification,haberman,1,BART,AUC,300,None,0.5614814814814815,0.5659259259259259,17.932753086090088,1.8031163215637207,0.6457631199991738,1.8031415810000908,,
classification,haberman,1,RF,AUC,500,None,0.9537037037037036,0.605925925925926,0.2767069339752197,0.0528221130371093,0.2767005099995003,0.0528175500003271,,
classification,haberman,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.2404958980608568, n_estimators=500)",0.9537037037037036,0.6007407407407408,0.2984609603881836,0.0522360801696777,0.8915716899991821,0.052237089999835,13.855260848999023,22.86255518100006
classification,haberman,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=2, n_estimators=500)",0.5092592592592593,0.4933333333333333,0.2841606140136719,0.0477452278137207,0.9839886099998694,0.0477392200009489,13.56348180770874,22.92554087100143
classification,haberman,1,HS-RF,AUC,500,50.0,0.6018518518518519,0.5355555555555556,0.6397333145141602,0.0521655082702636,0.6397254000003159,0.0521587599996564,10.220434665679932,10.22170079100033
classification,haberman,1,BART,AUC,500,None,0.5522222222222222,0.5725925925925925,30.845937490463257,3.006585597991944,1.0995094299996708,3.00658680000015,,
classification,haberman,1,RF,AUC,10,None,0.9622222222222222,0.5496296296296296,0.0062270164489746,0.0013947486877441,0.0062581700003647,0.0013952999997854,,
classification,haberman,1,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.7583804359266391, n_estimators=10)",0.9596296296296296,0.6000000000000001,0.0088157653808593,0.001732587814331,0.1055416500003048,0.020802500001082,1.4300832748413086,10.987871561999782
classification,haberman,1,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=3, n_estimators=10)",0.585925925925926,0.554074074074074,0.0085105895996093,0.0017933845520019,0.1021343699994759,0.0215265799997723,1.133101224899292,10.725525089999792
classification,haberman,1,HS-RF,AUC,10,1.0,0.9133333333333332,0.5711111111111111,0.0132443904876708,0.001375675201416,0.0132451699992088,0.0013764199993602,0.2395360469818115,0.5722440400004416
classification,haberman,1,BART,AUC,10,None,0.5151851851851852,0.5,0.6721029281616211,0.0599143505096435,0.0623605300006602,0.0599146100012148,,
classification,haberman,1,RF,AUC,25,None,0.9503703703703704,0.6437037037037037,0.0143303871154785,0.0029690265655517,0.0143303300010302,0.0029693099986616,,
classification,haberman,1,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.9476944398105844, n_estimators=25)",0.9748148148148148,0.5244444444444445,0.0219752788543701,0.0040035247802734,0.2636614799994277,0.0480517500000132,1.4702439308166504,10.44549903999905
classification,haberman,1,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=3, n_estimators=25)",0.6551851851851851,0.6148148148148148,0.020510196685791,0.0038704872131347,0.2461347000007663,0.0464586699999927,1.4659581184387207,10.442672350000066
classification,haberman,1,HS-RF,AUC,25,10.0,0.8611111111111112,0.6081481481481481,0.0325896739959716,0.0030245780944824,0.0325901699998212,0.0030252899996412,0.5451664924621582,0.9263825000016368
classification,haberman,1,BART,AUC,25,None,0.5262962962962963,0.5237037037037037,1.4848835468292236,0.1517806053161621,0.0256181599997944,0.1517749100003129,,
classification,haberman,1,RF,AUC,50,None,0.9840740740740742,0.5948148148148148,0.0287079811096191,0.0056462287902832,0.0287077499997394,0.0056468400016456,,
classification,haberman,1,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.339463378060191, n_estimators=50)",0.9840740740740742,0.6251851851851851,0.0423457622528076,0.0059664249420166,0.4998094499987928,0.0304042200004914,2.294616460800171,11.574091500000575
classification,haberman,1,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=2, n_estimators=50)",0.5,0.5,0.0387547016143798,0.0054826736450195,0.4650481000007858,0.0524830699996528,2.034738063812256,10.861467312000968
classification,haberman,1,HS-RF,AUC,50,0.1,0.9781481481481482,0.5814814814814815,0.0638563632965087,0.0054807662963867,0.064024450000943,0.0054813799997646,1.0233266353607178,1.0642115199989348
classification,haberman,1,BART,AUC,50,None,0.5574074074074075,0.5237037037037037,3.0317647457122803,0.296360969543457,0.1717996400002448,0.296362200000658,,
classification,haberman,1,RF,AUC,75,None,0.9781481481481482,0.5459259259259259,0.0420813560485839,0.0081479549407958,0.0420810499999788,0.0081483800004207,,
classification,haberman,1,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.7398372607872434, n_estimators=75)",0.9722222222222222,0.6251851851851851,0.0619616508483886,0.0081236362457275,0.6524121900001774,0.0081241000007139,2.8146989345550537,11.676361080000788
classification,haberman,1,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=1, n_estimators=75)",0.5,0.5,0.0582160949707031,0.0076754093170166,0.673349379998399,0.0230249899996124,2.944467544555664,12.161265151000409
classification,haberman,1,HS-RF,AUC,75,0.1,0.9722222222222222,0.5696296296296296,0.0963990688323974,0.0082602500915527,0.0963937599990458,0.0082608800003072,1.5324859619140625,1.5324598200004402
classification,haberman,1,BART,AUC,75,None,0.5355555555555556,0.5303703703703704,4.6728620529174805,0.4470398426055908,0.2197919499994896,0.4470567099997424,,
classification,haberman,1,RF,AUC,100,None,0.9722222222222222,0.62,0.055774450302124,0.0107076168060302,0.0557742900000448,0.0107082699996681,,
classification,haberman,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.7247067015358387),0.9781481481481482,0.5496296296296296,0.0795588493347168,0.0106492042541503,0.7647196499983693,0.0106501500013109,3.364912509918213,12.201486921998368
classification,haberman,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=1),0.5,0.5,0.0735828876495361,0.0097575187683105,0.7484334800010402,0.0097580100009508,3.4182140827178955,12.939530880001255
classification,haberman,1,HS-RF,AUC,100,25.0,0.712962962962963,0.554074074074074,0.1256260871887207,0.0105214118957519,0.1256230300004972,0.0105219900015072,2.0382542610168457,2.038483760001327
classification,haberman,1,BART,AUC,100,None,0.6003703703703703,0.5237037037037037,5.995419025421143,0.5927155017852783,0.2699254999988625,0.5927046199994948,,
classification,haberman,1,RF,AUC,300,None,0.9781481481481482,0.6385185185185185,0.1655671596527099,0.0311932563781738,0.1655851699997583,0.031193560000247,,
classification,haberman,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.6383338490194419, n_estimators=300)",0.9722222222222222,0.6066666666666667,0.1774191856384277,0.0313086509704589,0.5007778799990774,0.0313027499996678,8.519908905029297,17.655415610999626
classification,haberman,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=2, n_estimators=300)",0.5,0.5,0.1800603866577148,0.0287096500396728,0.8794649800001935,0.0287098799999512,8.497675657272339,17.94193075000112
classification,haberman,1,HS-RF,AUC,300,1.0,0.9722222222222222,0.5711111111111111,0.3773527145385742,0.0311133861541748,0.3773465800004487,0.031114150000576,6.006180286407471,6.006170250999276
classification,haberman,1,BART,AUC,300,None,0.5725925925925925,0.5118518518518519,18.170405626297,1.8028652667999268,0.6086473399991519,1.802885299999616,,
classification,haberman,1,RF,AUC,500,None,0.9722222222222222,0.5881481481481481,0.2742955684661865,0.0519261360168457,0.2743126400000619,0.0519268099997134,,
classification,haberman,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.4817213331264375, n_estimators=500)",0.9722222222222222,0.5881481481481481,0.2918758392333984,0.0518717765808105,0.6986478299986629,0.0518722800006798,13.992894172668455,23.23547815100028
classification,haberman,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=2, n_estimators=500)",0.5,0.5,0.2875149250030517,0.0482773780822753,0.916764579998926,0.0482682800011389,13.53494381904602,22.16602309100017
classification,haberman,1,HS-RF,AUC,500,10.0,0.8518518518518519,0.5711111111111111,0.6318583488464355,0.0523171424865722,0.631855210998765,0.0523075599994626,10.332363605499268,10.332402780999471
classification,haberman,1,BART,AUC,500,None,0.5725925925925925,0.5237037037037037,31.180207014083862,3.071225166320801,1.094097259998307,3.0712461410003016,,
classification,haberman,2,RF,AUC,10,None,0.9596296296296296,0.5288888888888889,0.0064008235931396,0.0014216899871826,0.0064300100002583,0.0014222900008462,,
classification,haberman,2,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.2125207881198636, n_estimators=10)",0.9529629629629628,0.4903703703703703,0.0089161396026611,0.0018665790557861,0.10699810999904,0.0224069100004271,1.0786168575286863,10.054305300000124
classification,haberman,2,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=11, n_estimators=10)",0.9622222222222222,0.5681481481481481,0.0088632106781005,0.001857042312622,0.1063596900003176,0.0223007300010067,1.4462051391601562,10.829146299998683
classification,haberman,2,HS-RF,AUC,10,0.1,0.941111111111111,0.5185185185185186,0.0131945610046386,0.0013892650604248,0.0131953099989914,0.0013899400000809,0.2446129322052002,0.6959443600007944
classification,haberman,2,BART,AUC,10,None,0.5700000000000001,0.5185185185185186,0.6479957103729248,0.0603671073913574,0.0584060399996815,0.0603675700003805,,
classification,haberman,2,RF,AUC,25,None,0.9655555555555556,0.5525925925925926,0.0143177509307861,0.0029478073120117,0.0143018199996731,0.0029485100003512,,
classification,haberman,2,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.5010006737008708, n_estimators=25)",0.9748148148148148,0.4903703703703703,0.021517276763916,0.0040466785430908,0.2581708899997466,0.0485698499996942,1.451671123504639,10.707891439999004
classification,haberman,2,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=18, n_estimators=25)",0.9470370370370372,0.5525925925925926,0.0212171077728271,0.0040009021759033,0.2546158200002537,0.048020299998825,1.475137710571289,10.573521689999325
classification,haberman,2,HS-RF,AUC,25,1.0,0.9318518518518518,0.5459259259259259,0.0317301750183105,0.002964973449707,0.0317307799996342,0.0029653500005224,0.5241880416870117,0.68295943999874
classification,haberman,2,BART,AUC,25,None,0.6188888888888888,0.5355555555555556,1.4760563373565674,0.1531879901885986,0.0256774100016627,0.1532022100000176,,
classification,haberman,2,RF,AUC,50,None,0.9688888888888888,0.5407407407407407,0.0286550521850585,0.0056290626525878,0.0286549000011291,0.0056295800004591,,
classification,haberman,2,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.27208340588083146, n_estimators=50)",0.962962962962963,0.5644444444444444,0.0425789356231689,0.0076291561126708,0.5107731700009026,0.0913240800000494,2.2411465644836426,11.512733539999315
classification,haberman,2,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=3, n_estimators=50)",0.6751851851851851,0.5459259259259259,0.0406146049499511,0.0072546005249023,0.487367740000991,0.0870624899998802,2.068511486053467,11.0341113100003
classification,haberman,2,HS-RF,AUC,50,10.0,0.8022222222222223,0.5644444444444444,0.0624430179595947,0.0055289268493652,0.0624439300008816,0.0055294300000241,1.0401079654693604,1.1547766200001206
classification,haberman,2,BART,AUC,50,None,0.6670370370370371,0.5777777777777777,2.9920742511749268,0.3045582771301269,0.1740792600012355,0.3046659100000397,,
classification,haberman,2,RF,AUC,75,None,0.9688888888888888,0.497037037037037,0.0425806045532226,0.008209228515625,0.0425805899994884,0.0082096599999204,,
classification,haberman,2,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.17568666922147544, n_estimators=75)",0.9688888888888888,0.5459259259259259,0.0615146160125732,0.0083298683166503,0.6941446000000724,0.0083303399987926,2.920615673065185,12.521543491000555
classification,haberman,2,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=3, n_estimators=75)",0.6507407407407407,0.5118518518518519,0.0560512542724609,0.0078105926513671,0.6621402900000248,0.0435875700004544,2.692002534866333,11.404875280000851
classification,haberman,2,HS-RF,AUC,75,25.0,0.728148148148148,0.5051851851851853,0.093724250793457,0.0083246231079101,0.093724980000843,0.0083251100004417,1.5521337985992432,1.552203709999958
classification,haberman,2,BART,AUC,75,None,0.6425925925925926,0.5659259259259259,4.42345666885376,0.4543740749359131,0.2014640500001405,0.454385931001525,,
classification,haberman,2,RF,AUC,100,None,0.9688888888888888,0.5274074074074073,0.0567920207977294,0.0108499526977539,0.0567873999989387,0.0108504199997696,,
classification,haberman,2,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.2954716984965784),0.9688888888888888,0.5155555555555555,0.0738646984100341,0.0110085010528564,0.7426972300017951,0.011005379999915,3.395507335662842,12.094019930000286
classification,haberman,2,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=1),0.5,0.5,0.0664665699005127,0.0099294185638427,0.4783700299994962,0.0099299499997869,3.489408016204834,12.507767110000714
classification,haberman,2,HS-RF,AUC,100,0.1,0.962962962962963,0.5340740740740741,0.1256756782531738,0.0107114315032958,0.1256764300014765,0.0107118199994147,2.057424545288086,2.0575726999995823
classification,haberman,2,BART,AUC,100,None,0.6492592592592593,0.5592592592592593,5.956050872802734,0.6060619354248047,0.2338079100009054,0.6060747199990146,,
classification,haberman,2,RF,AUC,300,None,0.9688888888888888,0.5392592592592592,0.1686725616455078,0.0315473079681396,0.1686644800010981,0.0315477299991471,,
classification,haberman,2,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.3992821495021509, n_estimators=300)",0.962962962962963,0.5525925925925926,0.1909487247467041,0.0317661762237548,0.6801990899984958,0.03176687999985,8.619653224945068,17.619854250999197
classification,haberman,2,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=1, n_estimators=300)",0.5,0.5,0.1875224113464355,0.0286073684692382,0.8759499300012976,0.0286073799998121,8.652193069458008,17.9460992610002
classification,haberman,2,HS-RF,AUC,300,10.0,0.8240740740740741,0.5222222222222223,0.3652827739715576,0.0309436321258544,0.3652836599994771,0.0309385900000052,6.020891189575195,6.021270639999784
classification,haberman,2,BART,AUC,300,None,0.6551851851851851,0.5777777777777777,18.85277009010315,1.8298664093017576,0.8239144199997099,1.8298968999988572,,
classification,haberman,2,RF,AUC,500,None,0.962962962962963,0.5459259259259259,0.279461145401001,0.0518314838409423,0.2794615599996177,0.0518323100004636,,
classification,haberman,2,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.32373529796726985, n_estimators=500)",0.962962962962963,0.5340740740740741,0.3047487735748291,0.0519993305206298,0.8617980599992734,0.0520002499997644,13.947802305221558,22.901456041998244
classification,haberman,2,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=1, n_estimators=500)",0.5,0.5,0.2814505100250244,0.0478632450103759,0.8665564200000517,0.0478637300002446,13.745028018951416,22.49345515799905
classification,haberman,2,HS-RF,AUC,500,10.0,0.8333333333333334,0.5155555555555555,0.6168210506439209,0.0524718761444091,0.6167579000011756,0.0524728799991862,10.365190982818604,10.366035631001068
classification,haberman,2,BART,AUC,500,None,0.6551851851851851,0.5777777777777777,30.522111177444454,3.0723915100097656,1.1238549800000328,3.072425550000844,,
classification,haberman,2,RF,AUC,10,None,0.9437037037037036,0.6362962962962964,0.006371259689331,0.0014014244079589,0.0063906599989422,0.00140176000059,,
classification,haberman,2,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.648078970726901, n_estimators=10)",0.9403703703703704,0.5725925925925927,0.0086097717285156,0.0017290115356445,0.1033281100008025,0.0207605800005694,1.1769702434539795,10.125713129998983
classification,haberman,2,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=7, n_estimators=10)",0.7737037037037038,0.6688888888888889,0.0190939903259277,0.0018479824066162,0.229026889999659,0.0221871899993857,1.3702023029327393,10.872494609999194
classification,haberman,2,HS-RF,AUC,10,100.0,0.5462962962962963,0.5118518518518519,0.013798713684082,0.0013997554779052,0.0137994100005016,0.0014002999996591,0.2498352527618408,0.5043625800008158
classification,haberman,2,BART,AUC,10,None,0.5,0.5,0.6458642482757568,0.0763945579528808,0.0589096499988954,0.0763953900004708,,
classification,haberman,2,RF,AUC,25,None,0.941111111111111,0.597037037037037,0.0146126747131347,0.0030369758605957,0.0146126800009369,0.0030376099985005,,
classification,haberman,2,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.6648394336428272, n_estimators=25)",0.9318518518518518,0.5903703703703704,0.0208945274353027,0.00380539894104,0.2507466600000043,0.0456705800006602,1.4266157150268557,10.31514380200133
classification,haberman,2,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=2, n_estimators=25)",0.5277777777777778,0.5303703703703704,0.0204367637634277,0.0038070678710937,0.2452270199992199,0.04569371999969,1.4250102043151855,10.664388229999531
classification,haberman,2,HS-RF,AUC,25,25.0,0.7062962962962964,0.5355555555555556,0.033196210861206,0.003105878829956,0.0331968699993012,0.0031062199996085,0.5476317405700684,0.7650661099996796
classification,haberman,2,BART,AUC,25,None,0.5277777777777778,0.5118518518518519,1.4943170547485352,0.1512484550476074,0.0255717099989851,0.1512417600006301,,
classification,haberman,2,RF,AUC,50,None,0.9655555555555556,0.6229629629629629,0.0288317203521728,0.0057423114776611,0.0288317200011078,0.005742810000811,,
classification,haberman,2,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.18969188886576369, n_estimators=50)",0.9503703703703704,0.605925925925926,0.0424644947052001,0.0076434612274169,0.5095810499988147,0.0869786399998702,2.2381398677825928,11.616023329999734
classification,haberman,2,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=2, n_estimators=50)",0.5,0.4933333333333333,0.0384440422058105,0.0052957534790039,0.4572554799997306,0.0476739800014911,2.017298936843872,10.881319460000668
classification,haberman,2,HS-RF,AUC,50,0.1,0.9596296296296296,0.6074074074074074,0.0638086795806884,0.0055241584777832,0.063809230001425,0.0055245399998966,1.0434603691101074,1.0879032899993035
classification,haberman,2,BART,AUC,50,None,0.5522222222222222,0.517037037037037,3.0110933780670166,0.2967000007629394,0.1812911300003179,0.296752190000916,,
classification,haberman,2,RF,AUC,75,None,0.9596296296296296,0.6192592592592593,0.0420365333557128,0.008263349533081,0.0420363800003542,0.0082636600000114,,
classification,haberman,2,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.6671002381383608, n_estimators=75)",0.9655555555555556,0.6266666666666667,0.0603969097137451,0.008141279220581,0.574038720000317,0.0090233700011594,2.7221438884735107,11.67569616000037
classification,haberman,2,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=2, n_estimators=75)",0.5277777777777778,0.5237037037037037,0.0598862171173095,0.0084402561187744,0.7124694499998441,0.0450027700007922,2.760537385940552,12.123590130000592
classification,haberman,2,HS-RF,AUC,75,50.0,0.6296296296296297,0.5474074074074075,0.096076488494873,0.0081830024719238,0.0960775500007002,0.0081836000008479,1.5503828525543213,1.5505681399990865
classification,haberman,2,BART,AUC,75,None,0.542962962962963,0.554074074074074,4.51711893081665,0.4443166255950928,0.2106972700003098,0.4443274099994596,,
classification,haberman,2,RF,AUC,100,None,0.9537037037037036,0.605925925925926,0.0563869476318359,0.0108933448791503,0.0563815400000748,0.0108938599987595,,
classification,haberman,2,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.7240039295436219),0.9537037037037036,0.6096296296296296,0.0795350074768066,0.0106651782989501,0.7543635399997584,0.010665660000086,3.3868534564971924,12.048863559999518
