,task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
3766,classification,breast-cancer,88,DT,AUC,11,12,None,0.8046296296296297,0.6139169472502806,0.0003886222839355,0.0001349449157714,0.0003871500000087,0.0001355000000131,,
3767,classification,breast-cancer,88,HS (CART),AUC,11,12,1.0,0.8032051282051282,0.632435465768799,0.0002593994140625,0.0001325607299804,0.0002598100000028,0.000132839999992,0.0179643630981445,0.0179643599999934
3768,classification,breast-cancer,88,DT,AUC,14,15,None,0.8403133903133903,0.6478675645342311,0.0006301403045654,0.0001709461212158,0.0006267500000092,0.0001715000000075,,
3769,classification,breast-cancer,88,HS (CART),AUC,14,15,50.0,0.7884615384615384,0.6621773288439955,0.0002589225769042,0.0001184940338134,0.0002591199999955,0.0001191799999986,0.018824815750122,0.0190005199999916
3770,classification,breast-cancer,88,DT,AUC,19,20,None,0.8888888888888888,0.6181257014590349,0.0005090236663818,0.0001490116119384,0.000507849999991,0.0001491700000002,,
3771,classification,breast-cancer,88,HS (CART),AUC,19,20,100.0,0.8069800569800569,0.6896745230078563,0.0003693103790283,0.0001459121704101,0.0003697300000027,0.0001463600000022,0.0204663276672363,0.0204664999999977
3772,classification,breast-cancer,88,DT,AUC,23,24,None,0.8991452991452991,0.6273849607182941,0.0005085468292236,0.0001494884490966,0.0005060900000017,0.0001500799999973,,
3773,classification,breast-cancer,88,HS (CART),AUC,23,24,100.0,0.8086894586894586,0.6919191919191919,0.0004224777221679,0.0001437664031982,0.0004230199999994,0.0001441199999874,0.0213472843170166,0.0213470899999919
3774,classification,breast-cancer,88,DT,AUC,27,28,None,0.927991452991453,0.628226711560045,0.0004186630249023,0.0001308917999267,0.0004180500000074,0.0001310899999964,,
3775,classification,breast-cancer,88,HS (CART),AUC,27,28,50.0,0.8700142450142451,0.6829405162738496,0.0004091262817382,0.0001187324523925,0.0004096899999979,0.000119269999999,0.0199794769287109,0.0199802500000032
3776,classification,breast-cancer,88,DT,AUC,29,30,None,0.9475071225071224,0.6630190796857462,0.0005233287811279,0.0001416206359863,0.0005210599999969,0.0001421599999957,,
3777,classification,breast-cancer,88,HS (CART),AUC,29,30,25.0,0.909045584045584,0.6868686868686869,0.0005021095275878,0.0001296997070312,0.000502449999999,0.0001302200000026,0.02077317237854,0.0207729300000067
3778,classification,breast-cancer,88,DT,AUC,31,32,None,0.9561965811965812,0.6408529741863075,0.0004332065582275,0.0001347064971923,0.0004316200000005,0.0001351699999929,,
3779,classification,breast-cancer,88,HS (CART),AUC,31,32,100.0,0.8715811965811966,0.6677890011223344,0.0004730224609375,0.0001223087310791,0.0004737499999976,0.0001228499999967,0.0211508274078369,0.0211510500000002
3780,classification,breast-cancer,89,DT,AUC,1,2,None,0.6861823361823363,0.6018518518518519,0.0002968311309814,0.0001378059387207,0.0002959300000071,0.0001384499999943,,
3781,classification,breast-cancer,89,HS (CART),AUC,1,2,50.0,0.6861823361823363,0.6018518518518519,9.369850158691406e-05,0.0001106262207031,9.405999999501093e-05,0.0001108200000032,0.0136141777038574,0.0136143999999944
3782,classification,breast-cancer,89,DT,AUC,3,4,None,0.707977207977208,0.5970819304152637,0.0003674030303955,0.0001289844512939,0.0003659300000009,0.0001294199999932,,
3783,classification,breast-cancer,89,HS (CART),AUC,3,4,0.1,0.707977207977208,0.5970819304152637,0.0001204013824462,0.0001132488250732,0.0001208799999972,0.000113529999993,0.0137073993682861,0.0137076900000039
3784,classification,breast-cancer,89,DT,AUC,7,8,None,0.7921652421652421,0.5642536475869809,0.0003869533538818,0.0001370906829833,0.000386050000003,0.0001376999999962,,
3785,classification,breast-cancer,89,HS (CART),AUC,7,8,25.0,0.7911680911680911,0.5780022446689113,0.0001735687255859,0.0001165866851806,0.0001740099999949,0.0001168999999947,0.0161335468292236,0.0161336799999958
3786,classification,breast-cancer,89,DT,AUC,11,12,None,0.8137464387464386,0.5364758698092031,0.0004148483276367,0.0001387596130371,0.000414120000002,0.000139230000002,,
3787,classification,breast-cancer,89,HS (CART),AUC,11,12,25.0,0.7995014245014245,0.5760381593714927,0.0002515316009521,0.0001273155212402,0.0002519899999953,0.0001278800000079,0.0179624557495117,0.0179625500000071
3788,classification,breast-cancer,89,DT,AUC,14,15,None,0.8299857549857549,0.5235690235690236,0.0004403591156005,0.0001485347747802,0.0004387600000086,0.0001489299999946,,
3789,classification,breast-cancer,89,HS (CART),AUC,14,15,100.0,0.7724358974358974,0.6630190796857465,0.0005476474761962,0.0001368522644042,0.0006093499999906,0.0001503900000017,0.0180678367614746,0.0180686799999989
3790,classification,breast-cancer,89,DT,AUC,19,20,None,0.8712250712250711,0.4581930415263748,0.0004730224609375,0.0001444816589355,0.0004713099999946,0.0001448999999951,,
3791,classification,breast-cancer,89,HS (CART),AUC,19,20,25.0,0.8179487179487179,0.5774410774410774,0.0003349781036376,0.0001211166381835,0.0003351300000105,0.0001216800000065,0.0195109844207763,0.0195120199999934
3792,classification,breast-cancer,89,DT,AUC,23,24,None,0.9120370370370372,0.4890572390572391,0.0004663467407226,0.0001471042633056,0.0004650399999945,0.000147560000002,,
3793,classification,breast-cancer,89,HS (CART),AUC,23,24,50.0,0.8413817663817663,0.6818181818181818,0.0004079341888427,0.0001358985900878,0.0004083799999961,0.0001362,0.020792007446289,0.0207921499999912
3794,classification,breast-cancer,89,DT,AUC,27,28,None,0.9275641025641026,0.4803591470258136,0.0003859996795654,0.0001242160797119,0.0003850500000055,0.0001244799999966,,
3795,classification,breast-cancer,89,HS (CART),AUC,27,28,100.0,0.8331196581196582,0.6818181818181818,0.0004103183746337,0.0001182556152343,0.0004106399999983,0.0001188499999926,0.022301435470581,0.0223015199999991
3796,classification,breast-cancer,89,DT,AUC,29,30,None,0.9392450142450144,0.5072951739618407,0.0003650188446044,0.0001239776611328,0.0003641600000037,0.0001245300000078,,
3797,classification,breast-cancer,89,HS (CART),AUC,29,30,50.0,0.8486467236467237,0.6801346801346801,0.0004365444183349,0.0001187324523925,0.0004368700000014,0.0001191199999936,0.0205090045928955,0.0205091900000127
3798,classification,breast-cancer,89,DT,AUC,31,32,None,0.9432336182336182,0.5235690235690236,0.0003924369812011,0.0001289844512939,0.0003918999999967,0.0001294799999982,,
3799,classification,breast-cancer,89,HS (CART),AUC,31,32,10.0,0.9043447293447294,0.6562850729517395,0.0004773139953613,0.0001235008239746,0.000477570000001,0.0001241399999969,0.0210943222045898,0.0210942300000027
3800,classification,breast-cancer,90,DT,AUC,1,2,None,0.6715099715099715,0.6313131313131313,0.0002772808074951,0.0001361370086669,0.0002768599999996,0.0001365600000013,,
3801,classification,breast-cancer,90,HS (CART),AUC,1,2,1.0,0.6715099715099715,0.6313131313131313,0.0001018047332763,0.0001256465911865,0.0001021999999863,0.0001263900000054,0.014094591140747,0.0140945899999991
3802,classification,breast-cancer,90,DT,AUC,3,4,None,0.7357549857549858,0.6843434343434343,0.0004069805145263,0.0001382827758789,0.0004054799999977,0.0001387100000016,,
3803,classification,breast-cancer,90,HS (CART),AUC,3,4,1.0,0.7357549857549858,0.6843434343434343,0.0001213550567626,0.0001125335693359,0.0001216299999953,0.0001130400000022,0.0140748023986816,0.0140752399999968
3804,classification,breast-cancer,90,DT,AUC,7,8,None,0.7948005698005698,0.7253086419753085,0.0004353523254394,0.0001449584960937,0.00043359,0.0001452899999918,,
3805,classification,breast-cancer,90,HS (CART),AUC,7,8,50.0,0.7797008547008547,0.723625140291807,0.0001697540283203,0.0001149177551269,0.0001702899999997,0.0001154399999876,0.0161893367767334,0.0161897100000061
3806,classification,breast-cancer,90,DT,AUC,11,12,None,0.8512108262108262,0.7592592592592592,0.0004599094390869,0.0001428127288818,0.0004575800000026,0.0001432699999952,,
3807,classification,breast-cancer,90,HS (CART),AUC,11,12,50.0,0.8349715099715099,0.7435465768799101,0.0002193450927734,0.0001168251037597,0.000219830000006,0.0001172199999928,0.0175087451934814,0.0175087900000079
3808,classification,breast-cancer,90,DT,AUC,14,15,None,0.8652421652421652,0.7163299663299663,0.0004208087921142,0.0001389980316162,0.0004197100000027,0.00013955,,
3809,classification,breast-cancer,90,HS (CART),AUC,14,15,100.0,0.8321937321937322,0.7424242424242424,0.0002667903900146,0.000129222869873,0.0002676599999915,0.0001297899999883,0.0196354389190673,0.019825329999989
3810,classification,breast-cancer,90,DT,AUC,19,20,None,0.8942307692307692,0.6607744107744107,0.0006237030029296,0.0001726150512695,0.0006153000000068,0.0001736600000015,,
3811,classification,breast-cancer,90,HS (CART),AUC,19,20,10.0,0.8707264957264956,0.7087542087542087,0.0003333091735839,0.000126838684082,0.0003335700000093,0.0001270400000095,0.0206134319305419,0.0206130900000118
3812,classification,breast-cancer,90,DT,AUC,23,24,None,0.908903133903134,0.6952861952861953,0.0004289150238037,0.0001301765441894,0.0004279199999928,0.0001304199999907,,
3813,classification,breast-cancer,90,HS (CART),AUC,23,24,50.0,0.8517806267806267,0.7502805836139168,0.0003895759582519,0.000126838684082,0.0003901599999949,0.0001276200000006,0.0191237926483154,0.0191240099999987
3814,classification,breast-cancer,90,DT,AUC,27,28,None,0.9299145299145298,0.6610549943883277,0.0004885196685791,0.0001320838928222,0.0004867299999915,0.0001325500000035,,
3815,classification,breast-cancer,90,HS (CART),AUC,27,28,50.0,0.8605413105413104,0.7297979797979799,0.0004751682281494,0.0001375675201416,0.0004755799999998,0.0001381699999996,0.0225181579589843,0.0225189599999993
3816,classification,breast-cancer,90,DT,AUC,29,30,None,0.935042735042735,0.6666666666666666,0.0004658699035644,0.0001358985900878,0.0004642000000103,0.000136580000003,,
3817,classification,breast-cancer,90,HS (CART),AUC,29,30,100.0,0.8521367521367522,0.7253086419753085,0.000486135482788,0.0001349449157714,0.0004864099999934,0.0001352400000058,0.0232622623443603,0.0232625199999887
3818,classification,breast-cancer,90,DT,AUC,31,32,None,0.9367521367521368,0.6649831649831649,0.0005137920379638,0.0001506805419921,0.0005119700000051,0.0001514799999995,,
3819,classification,breast-cancer,90,HS (CART),AUC,31,32,50.0,0.8643874643874644,0.7295173961840629,0.0005111694335937,0.0001378059387207,0.0005114100000014,0.0001382100000029,0.0238397121429443,0.0238398500000016
3820,classification,breast-cancer,91,DT,AUC,1,2,None,0.6638176638176638,0.6464646464646464,0.0003015995025634,0.0001375675201416,0.0003005800000011,0.0001377500000074,,
3821,classification,breast-cancer,91,HS (CART),AUC,1,2,100.0,0.6638176638176638,0.6464646464646464,0.0001122951507568,0.0001256465911865,0.0001126300000038,0.0001262400000001,0.014451265335083,0.0144517900000096
3822,classification,breast-cancer,91,DT,AUC,3,4,None,0.6930199430199431,0.5656565656565656,0.0003962516784667,0.0001239776611328,0.0003942000000023,0.0001247499999976,,
3823,classification,breast-cancer,91,HS (CART),AUC,3,4,100.0,0.685042735042735,0.6515151515151515,0.0001270771026611,0.0001177787780761,0.0001274399999999,0.0001181200000104,0.0141229629516601,0.0141226300000028
3824,classification,breast-cancer,91,DT,AUC,7,8,None,0.8212962962962963,0.568462401795735,0.0003960132598876,0.0001256465911865,0.0003942600000073,0.0001262099999905,,
3825,classification,breast-cancer,91,HS (CART),AUC,7,8,50.0,0.7957977207977208,0.6936026936026936,0.0001728534698486,0.0001142024993896,0.0001728299999967,0.0001149299999951,0.0153975486755371,0.0153909999999939
3826,classification,breast-cancer,91,DT,AUC,11,12,None,0.8471509971509971,0.5148709315375982,0.0004920959472656,0.0001304149627685,0.0004900200000008,0.0001308699999924,,
3827,classification,breast-cancer,91,HS (CART),AUC,11,12,100.0,0.7994301994301994,0.6865881032547698,0.0002336502075195,0.0001163482666015,0.0002341299999955,0.0001171300000066,0.0166122913360595,0.0166125800000003
3828,classification,breast-cancer,91,DT,AUC,14,15,None,0.8756410256410256,0.4904601571268238,0.0004534721374511,0.0001425743103027,0.0004513199999962,0.0001430299999896,,
3829,classification,breast-cancer,91,HS (CART),AUC,14,15,100.0,0.8217948717948719,0.7000561167227835,0.0002710819244384,0.0001261234283447,0.0002712999999943,0.0001263900000054,0.0188550949096679,0.018990329999994
3830,classification,breast-cancer,91,DT,AUC,19,20,None,0.914031339031339,0.462682379349046,0.0005712509155273,0.0001568794250488,0.0005690699999973,0.0001574799999985,,
3831,classification,breast-cancer,91,HS (CART),AUC,19,20,25.0,0.8799857549857549,0.6105499438832771,0.000364065170288,0.000138521194458,0.0003643999999951,0.0001391099999921,0.0209302902221679,0.0209310299999998
3832,classification,breast-cancer,91,DT,AUC,23,24,None,0.934116809116809,0.505892255892256,0.0005249977111816,0.0001537799835205,0.0005232699999879,0.0001545300000032,,
3833,classification,breast-cancer,91,HS (CART),AUC,23,24,50.0,0.878988603988604,0.6907968574635241,0.0004327297210693,0.0001354217529296,0.0004332500000003,0.000135759999992,0.0217061042785644,0.0217067100000036
3834,classification,breast-cancer,91,DT,AUC,27,28,None,0.9436609686609686,0.537317620650954,0.000528335571289,0.0001516342163085,0.0005268599999936,0.0001517399999926,,
3835,classification,breast-cancer,91,HS (CART),AUC,27,28,50.0,0.8882478632478633,0.691358024691358,0.0004134178161621,0.0001180171966552,0.0004138600000089,0.0001186599999982,0.0211725234985351,0.0211727800000005
3836,classification,breast-cancer,91,DT,AUC,29,30,None,0.9495014245014244,0.484006734006734,0.0004835128784179,0.0001471042633056,0.0004819100000048,0.000147730000009,,
3837,classification,breast-cancer,91,HS (CART),AUC,29,30,0.1,0.9495014245014244,0.5227272727272727,0.0004410743713378,0.000119924545288,0.0004414300000092,0.0001204099999938,0.0229074954986572,0.0229077099999983
3838,classification,breast-cancer,91,DT,AUC,31,32,None,0.9571225071225072,0.468013468013468,0.0005378723144531,0.0001490116119384,0.0005362300000086,0.0001494100000059,,
3839,classification,breast-cancer,91,HS (CART),AUC,31,32,1.0,0.953988603988604,0.5328282828282829,0.0005097389221191,0.0001411437988281,0.0005099199999989,0.0001415100000059,0.0240650177001953,0.0240660999999988
3840,classification,breast-cancer,92,DT,AUC,1,2,None,0.6676638176638177,0.6388888888888888,0.0002920627593994,0.000138521194458,0.0002912600000115,0.0001389399999993,,
3841,classification,breast-cancer,92,HS (CART),AUC,1,2,50.0,0.6676638176638177,0.6388888888888888,0.0001115798950195,0.000129222869873,0.0001119499999902,0.0001298699999949,0.0143890380859375,0.0143892300000061
3842,classification,breast-cancer,92,DT,AUC,3,4,None,0.7470797720797722,0.6616161616161615,0.0003738403320312,0.0001235008239746,0.0003724900000037,0.0001238900000117,,
3843,classification,breast-cancer,92,HS (CART),AUC,3,4,50.0,0.7450854700854701,0.6683501683501684,0.0001211166381835,0.0001130104064941,0.0001215300000012,0.0001135999999917,0.0135433673858642,0.0135429299999998
3844,classification,breast-cancer,92,DT,AUC,7,8,None,0.7765669515669515,0.6669472502805837,0.0003485679626464,0.0001223087310791,0.0003473499999984,0.0001230700000007,,
3845,classification,breast-cancer,92,HS (CART),AUC,7,8,50.0,0.7737179487179487,0.6663860830527497,0.000185489654541,0.0001320838928222,0.0001860500000105,0.0001324199999999,0.0146951675415039,0.0146952300000009
3846,classification,breast-cancer,92,DT,AUC,11,12,None,0.825,0.6318742985409651,0.0004327297210693,0.0001270771026611,0.0004307200000113,0.0001273099999963,,
3847,classification,breast-cancer,92,HS (CART),AUC,11,12,25.0,0.7888176638176638,0.6652637485970819,0.0002226829528808,0.0001206398010253,0.0002228699999875,0.0001210300000025,0.016350507736206,0.0163503799999915
3848,classification,breast-cancer,92,DT,AUC,14,15,None,0.8349715099715099,0.6279461279461279,0.0004312992095947,0.0001461505889892,0.0004297199999996,0.0001465500000108,,
3849,classification,breast-cancer,92,HS (CART),AUC,14,15,0.1,0.8349715099715099,0.6318742985409652,0.0002851486206054,0.0001354217529296,0.0002855999999979,0.0001357900000016,0.0189571380615234,0.0189568599999887
3850,classification,breast-cancer,92,DT,AUC,19,20,None,0.8772079772079773,0.6582491582491582,0.0007088184356689,0.0001635551452636,0.0007062899999965,0.0001639099999977,,
3851,classification,breast-cancer,92,HS (CART),AUC,19,20,50.0,0.8190883190883191,0.680695847362514,0.0003728866577148,0.0001387596130371,0.0003730300000057,0.000139340000004,0.0204770565032959,0.0204697100000004
3852,classification,breast-cancer,92,DT,AUC,23,24,None,0.8992877492877493,0.5906285072951739,0.0004544258117675,0.0001485347747802,0.0004525399999977,0.0001493000000039,,
3853,classification,breast-cancer,92,HS (CART),AUC,23,24,100.0,0.8156695156695157,0.6826599326599325,0.0004160404205322,0.0001401901245117,0.0004162999999977,0.0001402399999932,0.0219306945800781,0.0219308500000039
